ESTAR: Stopping Powers and Range Tables for Electrons
XENON                                                                  
MeV       MeV cm2/g MeV cm2/g MeV cm2/g          
KineticEnergy ElectronStopPow NucleaStopPow TotaStopPowl CSDARange ProjectedRange DetourFactor
2.524E+01 1.582E+00 2.461E+00 4.044E+00 2.557E-02
2.705E+01 1.595E+00 2.656E+00 4.250E+00 3.660E-02
2.899E+01 1.607E+00 2.865E+00 4.471E+00 4.930E-02
3.000E+01 1.613E+00 2.973E+00 4.586E+00 5.614E-02
3.108E+01 1.619E+00 3.090E+00 4.709E+00 6.362E-02
3.331E+01 1.631E+00 3.333E+00 4.964E+00 7.950E-02
3.500E+01 1.640E+00 3.517E+00 5.156E+00 9.173E-02
3.571E+01 1.643E+00 3.594E+00 5.237E+00 9.690E-02
3.827E+01 1.655E+00 3.875E+00 5.530E+00 1.158E-01
4.000E+01 1.662E+00 4.064E+00 5.727E+00 1.286E-01
4.103E+01 1.667E+00 4.177E+00 5.844E+00 1.363E-01
4.398E+01 1.678E+00 4.503E+00 6.181E+00 1.583E-01
4.500E+01 1.682E+00 4.616E+00 6.299E+00 1.660E-01
4.714E+01 1.690E+00 4.853E+00 6.543E+00 1.819E-01
5.000E+01 1.700E+00 5.171E+00 6.871E+00 2.033E-01
5.053E+01 1.702E+00 5.230E+00 6.932E+00 2.072E-01
5.416E+01 1.713E+00 5.636E+00 7.349E+00 2.343E-01
5.805E+01 1.724E+00 6.072E+00 7.796E+00 2.631E-01
6.000E+01 1.730E+00 6.290E+00 8.020E+00 2.775E-01
6.223E+01 1.735E+00 6.540E+00 8.276E+00 2.938E-01
6.670E+01 1.747E+00 7.045E+00 8.791E+00 3.265E-01
7.000E+01 1.754E+00 7.417E+00 9.172E+00 3.504E-01
7.149E+01 1.757E+00 7.586E+00 9.344E+00 3.611E-01
7.663E+01 1.768E+00 8.169E+00 9.937E+00 3.978E-01
8.000E+01 1.775E+00 8.551E+00 1.033E+01 4.215E-01
8.214E+01 1.779E+00 8.794E+00 1.057E+01 4.365E-01
8.805E+01 1.790E+00 9.467E+00 1.126E+01 4.772E-01
9.000E+01 1.793E+00 9.689E+00 1.148E+01 4.905E-01
9.438E+01 1.800E+00 1.019E+01 1.199E+01 5.200E-01
1.000E+02 1.809E+00 1.083E+01 1.264E+01 5.571E-01
1.012E+02 1.810E+00 1.097E+01 1.278E+01 5.647E-01
1.084E+02 1.820E+00 1.180E+01 1.362E+01 6.114E-01
